시도,구시,동,지번,거래수,제곱미터당,금액중간,면적중간,건축년도,용도,용도지역,최근연
경기,평택시,지산동,1134,1,485114,73000000,150.5,1994,제1종근린생활,제2종일반주거,2025
경기,평택시,지산동,1135,1,740741,20000000,27.0,1994,제2종근린생활,제2종일반주거,2024
경기,평택시,지산동,2**,3,625000,300000000,480.0,2016,제2종근린생활,자연녹지,2025
경기,평택시,지산동,4**,1,3049338,3000000000,983.8,2017,제2종근린생활,자연녹지,2025
경기,평택시,지산동,5**,4,3388224,425000000,84.4,2011,제2종근린생활,자연녹지,2026
경기,평택시,지산동,6**,1,6102491,8919340000,1461.6,1999,제1종근린생활,제1종일반주거,2024
경기,평택시,지산동,7**,5,2030869,420000000,109.7,2004,제1종근린생활,일반상업,2026
경기,평택시,지산동,735-4,47,2691532,55680000,19.8,2020,숙박,일반상업,2026
경기,평택시,지산동,768-6,2,1870761,41400000,22.3,2020,숙박,일반상업,2026
경기,평택시,지산동,768-9,13,7258515,136000000,17.9,2020,숙박,일반상업,2026
경기,평택시,지산동,8**,1,1629297,2028230000,1244.8,2001,숙박,일반상업,2026
경기,평택시,지산동,823-14,55,1752410,33780000,19.2,2019,숙박,일반상업,2026
경기,평택시,지제동,*,13,5372405,230000000,42.3,2022,제1종근린생활,제2종일반주거,2026
경기,평택시,지제동,4**,1,18122271,83000000,4.6,2010,제2종근린생활,계획관리,2025
경기,평택시,진위면 가곡리,3**,1,2442594,642500000,263.0,2015,제2종근린생활,제1종일반주거,2026
경기,평택시,진위면 갈곶리,239-2,2,1016255,83500000,82.9,1996,제1종근린생활,자연녹지,2026
경기,평택시,진위면 견산리,5**,2,404624,105000000,259.5,2003,제2종근린생활,계획관리,2025
경기,평택시,진위면 동천리,1**,1,5623788,261000000,46.4,2014,제2종근린생활,생산관리,2025
경기,평택시,진위면 마산리,3**,3,2353182,230000000,97.7,1996,제1종근린생활,계획관리,2026
경기,평택시,진위면 신리,2**,1,2442002,480000000,196.6,2023,제1종근린생활,계획관리,2025
경기,평택시,진위면 신리,6*,2,740741,150000000,202.5,1994,제2종근린생활,농림,2025
경기,평택시,진위면 청호리,3*,1,2489177,920000000,369.6,,제2종근린생활,자연녹지,2025
경기,평택시,진위면 하북리,5**,2,3880461,400580000,103.2,1984,제2종근린생활,계획관리,2025
경기,평택시,청룡동,2**,2,9239130,1700000000,184.0,2020,제2종근린생활,자연녹지,2025
경기,평택시,청룡동,5*,2,4572170,605110000,132.3,2014,제2종근린생활,자연녹지,2026
경기,평택시,청북읍 고렴리,1**,2,3803091,625000000,164.3,2023,제2종근린생활,생산관리,2024
경기,평택시,청북읍 고렴리,2**,2,4038767,1375200000,340.5,2020,제2종근린생활,계획관리,2024
경기,평택시,청북읍 고렴리,3**,1,2670330,243000000,91.0,2024,제1종근린생활,계획관리,2025
경기,평택시,청북읍 고렴리,5**,1,2955102,579200000,196.0,2021,제2종근린생활,계획관리,2025
경기,평택시,청북읍 고렴리,7**,1,1430266,892000000,623.7,2006,제2종근린생활,계획관리,2026
경기,평택시,청북읍 삼계리,1**,2,3385275,540000000,160.8,2016,제1종근린생활,생산관리,2025
경기,평택시,청북읍 삼계리,2**,1,2638255,1300000000,492.8,2025,제2종근린생활,계획관리,2025
경기,평택시,청북읍 어연리,8**,1,1245866,1620000000,1300.3,,제2종근린생활,일반공업,2024
경기,평택시,청북읍 옥길리,1***,1,1776603,860000000,484.1,2016,제2종근린생활,제2종일반주거,2026
경기,평택시,청북읍 옥길리,1071,1,4500000,162000000,36.0,2017,제2종근린생활,제2종일반주거,2025
경기,평택시,청북읍 옥길리,1110,1,4715591,160000000,33.9,2011,제1종근린생활,제2종일반주거,2026
경기,평택시,청북읍 옥길리,1158-2,3,2949183,150000000,44.1,2016,제1종근린생활,일반상업,2025
경기,평택시,청북읍 옥길리,1158-3,8,3800542,165000000,44.8,2013,제2종근린생활,일반상업,2025
경기,평택시,청북읍 옥길리,1158-7,29,999400,160000000,116.9,2025,제2종근린생활,일반상업,2026
경기,평택시,청북읍 옥길리,1158-8,3,3063725,340800000,130.6,2018,제1종근린생활,일반상업,2025
경기,평택시,청북읍 옥길리,1162-1,4,773885,107540000,137.4,2011,제1종근린생활,준주거,2026
경기,평택시,청북읍 옥길리,1163-2,6,1048251,177670000,169.5,2018,제2종근린생활,준주거,2025
경기,평택시,청북읍 옥길리,9*,1,1955707,387230000,198.0,2016,제2종근린생활,계획관리,2025
경기,평택시,청북읍 토진리,6**,1,3686151,350000000,95.0,2015,제2종근린생활,생산관리,2025
경기,평택시,청북읍 한산리,5**,2,2479581,646690000,260.6,2018,제1종근린생활,계획관리,2025
경기,평택시,청북읍 후사리,1**,1,2083333,800000000,384.0,,제2종근린생활,계획관리,2025
경기,평택시,청북읍 후사리,4**,2,1826842,347100000,190.0,2021,제1종근린생활,제2종일반주거,2025
경기,평택시,칠원동,2**,1,4052265,680740000,168.0,1985,제1종근린생활,자연녹지,2024
경기,평택시,칠원동,499-1,1,1611171,45000000,27.9,2003,제2종근린생활,제2종일반주거,2026
경기,평택시,칠원동,555,1,3750478,196000000,52.3,2019,제2종근린생활,제2종일반주거,2025
경기,평택시,통복동,1**,1,2035140,900000000,442.2,2011,제2종근린생활,제1종일반주거,2025
경기,평택시,통복동,2**,1,3584729,1800000000,502.1,2020,제2종근린생활,자연녹지,2026
경기,평택시,통복동,3*,1,603197,60000000,99.5,1979,제2종근린생활,제1종일반주거,2024
경기,평택시,통복동,477,1,1851852,100000000,54.0,1993,제2종근린생활,제3종일반주거,2025
경기,평택시,통복동,6*,1,1117991,130000000,116.3,1989,제1종근린생활,준주거,2025
경기,평택시,통복동,7*,1,2168754,530000000,244.4,2001,제2종근린생활,준주거,2024
경기,평택시,통복동,8*,1,3153321,2700000000,856.2,,제2종근린생활,일반상업,2026
경기,평택시,통복동,88-2,1,2783903,101000000,36.3,2017,제1종근린생활,일반상업,2025
경기,평택시,통복동,9*,3,4378438,398000000,90.9,1982,제1종근린생활,일반상업,2025
경기,평택시,팽성읍 객사리,4*,1,2120679,530000000,249.9,1980,제2종근린생활,준주거,2025
경기,평택시,팽성읍 근내리,2**,2,626556,170000000,302.3,2009,제2종근린생활,농림,2026
경기,평택시,팽성읍 남산리,1**,1,1249649,400000000,320.1,2004,제2종근린생활,자연녹지,2026
경기,평택시,팽성읍 내리,1**,1,1536492,600000000,390.5,2011,제2종근린생활,계획관리,2025
경기,평택시,팽성읍 노양리,*,1,3168122,450000000,142.0,2019,제1종근린생활,생산관리,2026
경기,평택시,팽성읍 노와리,1**,1,1918159,600000000,312.8,2023,제2종근린생활,계획관리,2025
경기,평택시,팽성읍 대사리,2*,1,6250000,75000000,12.0,2008,기타,계획관리,2025
경기,평택시,팽성읍 두정리,5*,1,2936921,101500000,34.6,1987,제1종근린생활,계획관리,2026
경기,평택시,팽성읍 본정리,1**,1,476190,10000000,21.0,,제1종근린생활,일반상업,2025
경기,평택시,팽성읍 송화리,2**,1,12744987,2250000000,176.5,1996,제2종근린생활,자연녹지,2024
경기,평택시,팽성읍 송화리,7**,1,1669130,542000000,324.7,2006,제2종근린생활,제2종일반주거,2026
경기,평택시,팽성읍 송화리,770-8,1,1078361,90000000,83.5,2013,제2종근린생활,제2종일반주거,2025
경기,평택시,팽성읍 송화리,779-1,2,1516190,127000000,83.7,2004,제1종근린생활,제2종일반주거,2026
경기,평택시,팽성읍 신궁리,1**,2,1982047,486700000,238.0,2012,제2종근린생활,계획관리,2026
경기,평택시,팽성읍 안정리,1**,3,2995312,210000000,128.5,2004,제2종근린생활,일반상업,2026
경기,평택시,팽성읍 안정리,136-4,1,14736842,168000000,11.4,1987,제1종근린생활,일반상업,2026
경기,평택시,팽성읍 안정리,136-8,1,2094647,54000000,25.8,1989,제1종근린생활,일반상업,2026
경기,평택시,팽성읍 안정리,48-51,1,1578947,120000000,76.0,2016,제2종근린생활,제1종일반주거,2026
경기,평택시,팽성읍 원정리,2**,1,4304847,270000000,62.7,2005,제1종근린생활,생산관리,2026
경기,평택시,팽성읍 함정리,1**,1,3523517,510910000,145.0,2016,제2종근린생활,제1종일반주거,2025
경기,평택시,평택동,1**,3,10185185,120000000,36.9,2006,기타,일반상업,2025
경기,평택시,평택동,185-203,1,2599109,349970000,134.6,2016,제2종근린생활,준주거,2025
경기,평택시,평택동,185-44,1,2983763,222350000,74.5,2018,제1종근린생활,일반상업,2025
경기,평택시,평택동,194-3,6,2394737,182000000,76.0,2005,업무,준주거,2024
경기,평택시,평택동,2**,5,4353685,4200000000,964.7,1995,제2종근린생활,일반상업,2025
경기,평택시,평택동,291,1,11195001,430000000,38.4,2010,제1종근린생활,일반상업,2026
경기,평택시,평택동,3*,1,3605450,1302000000,361.1,1975,제1종근린생활,일반상업,2025
경기,평택시,평택동,316,1,4663284,340000000,72.9,2008,제1종근린생활,준주거,2025
경기,평택시,평택동,35-3,24,4617483,107750000,9.2,2007,판매,일반상업,2026
경기,평택시,평택동,6*,2,3476830,655000000,188.4,1985,제1종근린생활,일반상업,2024
